# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ele_f
# 18 Ntot_ele_f
# 19 Zavg_ele_f
# 20 Ukin_ele_f
# 21 Urad_ele_f
# 22 Dens_ele_s
# 23 Ntot_ele_s
# 24 Zavg_ele_s
# 25 Ukin_ele_s
# 26 Urad_ele_s
# 27 Dens_ele_c
# 28 Ntot_ele_c
# 29 Zavg_ele_c
# 30 Ukin_ele_c
# 31 Urad_ele_c
# 32 Dens_ion_f
# 33 Ntot_ion_f
# 34 Zavg_ion_f
# 35 Ukin_ion_f
# 36 Urad_ion_f
# 37 Dens_ion_s
# 38 Ntot_ion_s
# 39 Zavg_ion_s
# 40 Ukin_ion_s
# 41 Urad_ion_s
# 42 Dens_ion_c
# 43 Ntot_ion_c
# 44 Zavg_ion_c
# 45 Ukin_ion_c
# 46 Urad_ion_c
# 47 Uelm_Ex
# 48 Uelm_Ey
# 49 Uelm_Ez
# 50 Uelm_Bx_m
# 51 Uelm_By_m
# 52 Uelm_Bz_m
# 53 ExMin
# 54 ExMinCell
# 55 ExMax
# 56 ExMaxCell
# 57 EyMin
# 58 EyMinCell
# 59 EyMax
# 60 EyMaxCell
# 61 EzMin
# 62 EzMinCell
# 63 EzMax
# 64 EzMaxCell
# 65 Bx_mMin
# 66 Bx_mMinCell
# 67 Bx_mMax
# 68 Bx_mMaxCell
# 69 By_mMin
# 70 By_mMinCell
# 71 By_mMax
# 72 By_mMaxCell
# 73 Bz_mMin
# 74 Bz_mMinCell
# 75 Bz_mMax
# 76 Bz_mMaxCell
# 77 JxMin
# 78 JxMinCell
# 79 JxMax
# 80 JxMaxCell
# 81 JyMin
# 82 JyMinCell
# 83 JyMax
# 84 JyMaxCell
# 85 JzMin
# 86 JzMinCell
# 87 JzMax
# 88 JzMaxCell
# 89 RhoMin
# 90 RhoMinCell
# 91 RhoMax
# 92 RhoMaxCell
# 93 PoyXmin
# 94 PoyXminInst
# 95 PoyYmin
# 96 PoyYminInst
# 97 PoyXmax
# 98 PoyXmaxInst
# 99 PoyYmax
# 100 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw          Dens_ele_f          Ntot_ele_f          Zavg_ele_f          Ukin_ele_f          Urad_ele_f          Dens_ele_s          Ntot_ele_s          Zavg_ele_s          Ukin_ele_s          Urad_ele_s          Dens_ele_c          Ntot_ele_c          Zavg_ele_c          Ukin_ele_c          Urad_ele_c          Dens_ion_f          Ntot_ion_f          Zavg_ion_f          Ukin_ion_f          Urad_ion_f          Dens_ion_s          Ntot_ion_s          Zavg_ion_s          Ukin_ion_s          Urad_ion_s          Dens_ion_c          Ntot_ion_c          Zavg_ion_c          Ukin_ion_c          Urad_ion_c             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    2.1770126397e+01    2.8999231950e-02    4.9014277111e-01    1.6901922504e+01    1.6411779733e+01    1.9181285731e+00    0.0000000000e+00    0.0000000000e+00    1.4983793931e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.4395298220e+01    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0798388349e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5619804767e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4810169348e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    3.5099704954e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    1.3540564334e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    4.5468899528e-05    0.0000000000e+00    7.1595321558e-02    7.4488555737e+00    3.5499764805e-02    1.0498249793e-02    1.0582824599e-02    7.4067621967e+00   -2.9933372139e-02         -1989409555    2.4659171002e-02           815698864   -2.5503237374e-01           100684323    3.1551703098e-01                 900   -2.2334843339e-02         -1989403016    2.5178721011e-02         -1989402982   -1.2785815121e-02         -1989402911    1.2110787625e-02           815700873   -1.2772256614e-02           815706293    1.0342919243e-02         -1989403468   -2.5365867633e-01                6300    3.1184242568e-01                1500   -1.0463895537e-01           815705528    8.6588632597e-02           815706139   -8.3564311032e-02         -1989402913    1.0500659361e-01           815705553   -1.4952320905e-01         -1989402981    1.0813887426e-01         -1989402934   -4.0179272978e+01           815696460    2.1124284807e+01         -1989402970    1.4395298220e+01    5.8804916729e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.3947139037e+01    5.1548067345e-02    1.1070599706e+00    2.1476265311e+01    2.0369205341e+01    1.9172362658e+00    0.0000000000e+00    0.0000000000e+00    1.9559029046e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.8352723828e+01    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0801939186e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5616712176e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4747898705e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    3.5943752107e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    1.4285200752e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    4.8789677641e-05    0.0000000000e+00    7.9321729174e-02    9.5496221836e+00    3.5547986143e-02    1.0500272093e-02    1.0660412893e-02    9.8733764618e+00   -2.4818639029e-02         -1989401639    2.4666807737e-02         -1989412358   -3.4751139771e-01           100678923    3.1569932139e-01           100683123   -2.2001468770e-02         -1989408304    2.9688835725e-02         -1989403023   -1.1125404159e-02         -1989405172    1.0566639292e-02           815705081   -1.2185138844e-02           815706293    1.0586009244e-02           815695812   -3.7338533254e-01                 300    3.1094269064e-01           100683123   -9.1699932813e-02           815698826    9.7081300238e-02           815706051   -9.3144190138e-02         -1989406578    9.0225684726e-02         -1989403001   -1.0373095928e-01         -1989403018    1.1028375636e-01         -1989402980   -4.0204358397e+01           815696460    2.1045247732e+01         -1989402970    1.8352723828e+01    1.2671523071e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.6124151676e+01    2.6823972860e-02    7.1144555347e-01    2.6522751018e+01    2.5811305465e+01    1.9175263669e+00    0.0000000000e+00    0.0000000000e+00    2.4605224651e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3794823952e+01    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0799331518e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5617135795e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4774728106e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    3.7809497955e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    1.5443091692e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    5.2967133710e-05    0.0000000000e+00    8.4556948710e-02    1.2202346506e+01    3.4839622182e-02    1.0687845780e-02    1.0955443710e-02    1.2261838285e+01   -2.4272671967e-02         -1989415505    2.5305266611e-02           815701369   -3.8563383604e-01           100681323    3.1534699045e-01                7500   -2.2336542268e-02           815703265    2.8886826297e-02         -1989403023   -1.0649214781e-02         -1989406498    1.1582140465e-02           815705081   -1.3181727662e-02           815706293    1.1725707569e-02           815703010   -3.8725200459e-01                3300    3.1273644441e-01                8100   -8.9984064707e-02           815706038    1.0009703811e-01           815698912   -1.0332788109e-01           815705428    9.9796097556e-02           815703270   -1.0353747617e-01         -1989403018    8.9362220825e-02           815705424   -4.0245648294e+01           815696460    2.1034006328e+01         -1989402970    2.3794823952e+01    3.1355265633e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.8301164316e+01    1.9068551198e-02    7.3070594768e-01    3.8319951007e+01    3.7589245059e+01    1.9169567527e+00    0.0000000000e+00    0.0000000000e+00    3.6402994254e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.5572763546e+01    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0810328640e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5609991926e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4777605778e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    4.0743637466e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    1.6417538784e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    5.7724012421e-05    0.0000000000e+00    9.0685949879e-02    1.8242758748e+01    3.5074033527e-02    1.0813633533e-02    1.0935322213e-02    1.8012726567e+01   -2.2791405292e-02           815702402    2.7096892360e-02           815699560   -3.8877242608e-01                6300    4.7770949648e-01           100680123   -1.8442446216e-02         -1989410630    2.5884057307e-02         -1989403023   -1.1857875293e-02         -1989402911    1.2185083925e-02           815705081   -1.3703898613e-02           815706293    1.0707899940e-02           815698407   -3.8349649858e-01           100684923    4.6691277478e-01                1500   -8.5927723693e-02           815701290    8.7933991401e-02           815706195   -9.2198619315e-02         -1989411778    8.3946964681e-02           815705455   -9.1520991764e-02         -1989403022    8.7405030865e-02         -1989402934   -4.0191054554e+01           815696460    2.1025433044e+01         -1989402970    3.5572763546e+01    8.3467407595e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.0478176956e+01    4.6241684087e-02    2.3520019440e+00    5.0863241476e+01    4.8511239532e+01    1.9173590712e+00    0.0000000000e+00    0.0000000000e+00    4.8945882405e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.6494758020e+01    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0838629349e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5619581327e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4693076427e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    4.4386065944e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    1.7333154502e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    6.2108923728e-05    0.0000000000e+00    1.0423250724e-01    2.4063628564e+01    3.4827105207e-02    1.0972362131e-02    1.0876648050e-02    2.4721345218e+01   -2.5385630400e-02         -1989413587    2.1891351402e-02           815696509   -5.6688878052e-01           100678923    4.7156161987e-01           100683123   -2.0141763784e-02         -1989408881    2.5441337255e-02         -1989403023   -1.1000557642e-02         -1989402911    1.2003345118e-02         -1989404093   -1.4028673564e-02           815706293    1.1367459290e-02           815697254   -5.7741613702e-01                 300    4.7296605953e-01                5100   -8.0301109136e-02           815704491    8.7517334466e-02         -1989405929   -8.1953705866e-02           815699664    9.0025631000e-02         -1989408395   -8.4265582926e-02         -1989403023    9.1598458211e-02         -1989402899   -4.0188560175e+01           815696460    2.1049978258e+01         -1989402970    4.6494758020e+01    3.0789374647e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.2655189595e+01    3.3492381030e-02    2.0497924758e+00    6.1201754332e+01    5.9151961857e+01    1.9158929834e+00    0.0000000000e+00    0.0000000000e+00    5.9285861349e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.7135480344e+01    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0867855021e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5602806184e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4684304121e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    4.7716029214e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    1.8614858325e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    6.7387140929e-05    0.0000000000e+00    1.1914985385e-01    2.9310846256e+01    3.5305665602e-02    1.1119887258e-02    1.1045384025e-02    2.9798394303e+01   -2.5538531687e-02           815700623    2.6863586926e-02         -1989401661   -5.8073561122e-01           100681923    4.7803517950e-01                8100   -1.9885969996e-02           815703269    2.0134436274e-02         -1989414266   -1.0606033807e-02         -1989402895    1.3183367664e-02           815702495   -1.2943170073e-02           815706293    1.3190667342e-02           815697254   -5.6759531286e-01                3300    4.6502202963e-01                8100   -8.3002300211e-02           815694044    8.6133953621e-02         -1989402350   -8.9629213115e-02           815705557    7.6650102400e-02           815698284   -8.1345952056e-02         -1989403577    9.1567097829e-02         -1989402934   -4.0188307624e+01           815696460    2.1079365050e+01         -1989402970    5.7135480344e+01    1.4799135919e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.4832202235e+01    1.3434148983e-02    1.1460591956e+00    8.5309400470e+01    8.4163341275e+01    1.9158961897e+00    0.0000000000e+00    0.0000000000e+00    8.3393504281e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    8.2146859762e+01    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0883155106e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5601998934e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4676569844e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    5.0227521188e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    1.9444012180e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    7.4580021926e-05    0.0000000000e+00    1.3462476154e-01    4.1929634232e+01    3.5178993828e-02    1.1047157242e-02    1.1154789664e-02    4.1271864347e+01   -2.5921751719e-02         -1989407177    2.5905210485e-02           100678859   -5.7074472073e-01           100685523    6.9353368524e-01                2100   -2.0617582165e-02         -1989402981    2.1644323912e-02           815704354   -1.1239016531e-02         -1989405786    1.1903484207e-02           815705081   -1.2276757268e-02           815706293    1.1781307406e-02           815700090   -5.7855818445e-01                6900    6.9770563494e-01           100680723   -9.6329415698e-02         -1989402327    9.2867703033e-02         -1989402272   -9.0141571532e-02         -1989404620    8.3375598781e-02           815698334   -8.5409740061e-02         -1989403416    9.1485939980e-02         -1989402980   -4.0217905933e+01           815696460    2.1049787541e+01         -1989402970    8.2146859762e+01    8.7519887969e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.7009214875e+01    3.8389091140e-02    4.4908388059e+00    1.1698216010e+02    1.1249132130e+02    1.9137244869e+00    0.0000000000e+00    0.0000000000e+00    1.1506843562e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1047483978e+02    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0890154822e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5586429698e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4607322853e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    5.2162653454e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    2.0800873995e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    8.0723180354e-05    0.0000000000e+00    1.5826504476e-01    5.6949134833e+01    3.5745430213e-02    1.1204970089e-02    1.1292037579e-02    5.7902793300e+01   -2.9323277925e-02                2751    2.9323277925e-02           100681271   -8.4697464000e-01           100678923    7.0496458517e-01                5100   -1.7594283702e-02         -1989406570    2.6719864186e-02         -1989402982   -1.0766474985e-02         -1989402895    1.2769419889e-02           815700273   -1.1391866046e-02           815706293    1.1084788219e-02           815694748   -8.3138489950e-01           100679523    6.8810012713e-01                5700   -8.2550604874e-02           815705443    7.4911294723e-02           815701322   -8.4485342419e-02           815704225    8.3125699821e-02         -1989413135   -1.1409257010e-01         -1989402982    7.1493434339e-02           815700873   -4.0162341009e+01           815696460    2.1078248179e+01         -1989402970    1.1047483978e+02    6.3470833846e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.9186227515e+01    3.9504470015e-02    5.5143726319e+00    1.3958857390e+02    1.3407420127e+02    1.9141774819e+00    0.0000000000e+00    0.0000000000e+00    1.3767439642e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.3205771975e+02    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0910999718e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5588344202e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4611680083e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    5.4504871685e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    2.1977787289e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    8.8835407746e-05    0.0000000000e+00    1.9476111946e-01    6.7878828155e+01    3.5527523837e-02    1.1261695882e-02    1.1449890107e-02    6.9542568032e+01   -3.2928794547e-02           100680068    3.2928794547e-02                1554   -8.3893137454e-01           100682523    6.9685648395e-01           100687323   -2.8345455697e-02         -1989402982    2.2170593321e-02         -1989409943   -1.1165624190e-02         -1989402911    1.0886580864e-02           815697881   -1.1769560636e-02           815702523    1.0908238603e-02           815694748   -8.4199239419e-01           100682523    7.5533884479e-01           100678923   -7.8868801513e-02         -1989408759    8.6261288052e-02         -1989402272   -8.5696531434e-02           815700850    8.4468539955e-02         -1989408304   -7.9274487735e-02         -1989402813    1.2123847449e-01         -1989402980   -4.0172337657e+01           815696460    2.1077547392e+01         -1989402970    1.3205771975e+02    5.1914187225e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    4.1363240154e+01    1.2517751730e-02    2.3065713124e+00    1.8426402458e+02    1.8195745326e+02    1.9144838561e+00    0.0000000000e+00    0.0000000000e+00    1.8234954072e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.7994097175e+02    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0928297327e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5585666346e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4650768096e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    5.6722388906e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    2.3339564536e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    9.7555477064e-05    0.0000000000e+00    2.3166279130e-01    9.1660745028e+01    3.5340993180e-02    1.1371686347e-02    1.1479146654e-02    9.0398941074e+01   -3.9695990400e-02                 357    3.9695990400e-02           100678865   -8.4707347512e-01                6900    1.0151676318e+00                2100   -1.7342068137e-02           815701351    3.1555468353e-02         -1989402982   -1.1558894209e-02         -1989402895    1.0920449351e-02           815701468   -1.3597342359e-02         -1989411344    1.1860527763e-02         -1989404801   -8.3551058382e-01                7500    9.9942536912e-01                2700   -7.9224959577e-02         -1989402267    8.1782161417e-02         -1989402971   -8.4197611744e-02           815701490    9.3986811865e-02         -1989410629   -1.5247021873e-01         -1989402982    7.9218012483e-02           815705482   -4.0256947450e+01           815696460    2.0988573078e+01         -1989402970    1.7994097175e+02    7.2715032987e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    4.3540252794e+01    2.9495180281e-02    7.5708925362e+00    2.5668236180e+02    2.4911146927e+02    1.9139120606e+00    0.0000000000e+00    0.0000000000e+00    2.5476844974e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.4709498775e+02    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0937188058e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5583152237e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4608838006e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    5.9344690809e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    2.4353292740e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.0628849453e-04    0.0000000000e+00    2.7214547895e-01    1.2688959079e+02    3.5754597027e-02    1.1384443230e-02    1.1328147853e-02    1.2754824629e+02   -4.1106258148e-02                3354    4.1106258148e-02           100681868   -1.2032865323e+00           100679523    1.0114300936e+00                5700   -2.4999120795e-02         -1989402982    2.5803889094e-02           815704354   -1.0692780117e-02         -1989402895    1.1928739721e-02         -1989402885   -1.1931217183e-02         -1989411344    1.1374262251e-02         -1989402773   -1.1972486048e+00                 900    1.0053660088e+00                5700   -7.5095198993e-02           815702624    1.0254253741e-01         -1989402372   -1.0201922395e-01           815698491    8.9367600543e-02         -1989402750   -7.9274073908e-02         -1989409431    1.4678634691e-01         -1989402980   -4.0230818564e+01           815696460    2.1005291692e+01         -1989402970    2.4709498775e+02    1.1028813532e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    4.5717265434e+01    4.2432803034e-02    1.3120948697e+01    3.0921710938e+02    2.9609616069e+02    1.9135316209e+00    0.0000000000e+00    0.0000000000e+00    3.0730357776e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.9407967917e+02    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0938152813e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5577074628e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4629607072e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    6.3032237655e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    2.6022866128e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.1423313470e-04    0.0000000000e+00    3.5048782654e-01    1.5140109924e+02    3.5338673252e-02    1.1616524789e-02    1.1441938735e-02    1.5549359356e+02   -4.7892929719e-02           100680072    4.7892929719e-02                1550   -1.2051597225e+00                3900    1.1254579740e+00                 300   -1.8137120409e-02           815698870    3.0033746249e-02         -1989402982   -1.1274678608e-02         -1989402895    1.2896706813e-02           815697881   -1.3526899176e-02           815702524    1.2355978960e-02         -1989402773   -1.1974758204e+00                4500    1.2638483069e+00                 300   -7.2234069822e-02           815697726    9.1883023423e-02         -1989402272   -8.9212112049e-02           815700764    7.3917606905e-02         -1989402872   -1.3918502351e-01         -1989402982    7.3558368414e-02           815705482   -4.0267057113e+01           815696460    2.0994380342e+01         -1989402970    2.9407967917e+02    1.4496863981e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    4.7894278073e+01    1.5764365590e-02    6.0807643947e+00    3.8572845573e+02    3.7964769133e+02    1.9132726294e+00    0.0000000000e+00    0.0000000000e+00    3.8381518310e+02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.7763120982e+02    0.0000000000e+00    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06   -1.0000000000e+00    1.0949722765e-01    0.0000000000e+00    5.5516524756e+04    9.6000000000e+04   -1.0000000000e+00    1.5576140073e+00    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03   -1.0000000000e+00    2.4600745008e-01    0.0000000000e+00    3.7011016504e+03    1.9200000000e+06    1.0000000000e+00    6.7854847078e-06    0.0000000000e+00    1.1103304951e+04    9.6000000000e+04    1.0000000000e+00    2.7049466645e-05    0.0000000000e+00    9.2527541260e+03    9.6000000000e+03    1.0000000000e+00    1.2010934431e-04    0.0000000000e+00    4.3573267791e-01    1.9237652796e+02    3.5072565843e-02    1.1750648554e-02    1.1567220898e-02    1.9094453202e+02   -5.7579940236e-02                 353    5.7579940236e-02           100678869   -1.2085260053e+00           100686123    1.4324654650e+00                2700   -2.6531055220e-02         -1989402982    1.7401442549e-02         -1989411854   -1.1578372262e-02         -1989402911    1.1910416740e-02         -1989402885   -1.1247275860e-02           815706293    1.1489529569e-02         -1989409432   -1.1960589949e+00                7500    1.4126956856e+00                2700   -9.0642835900e-02         -1989402273    9.5897009395e-02         -1989407690   -9.3026841731e-02           815696410    8.4687110933e-02         -1989410809   -7.3194939323e-02           815702032    1.1422019491e-01         -1989402982   -4.0228683182e+01           815696460    2.1058447464e+01         -1989402970    3.7763120982e+02    1.6721436861e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
