# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_ion
# 18 Ntot_ion
# 19 Zavg_ion
# 20 Ukin_ion
# 21 Urad_ion
# 22 Dens_ele
# 23 Ntot_ele
# 24 Zavg_ele
# 25 Ukin_ele
# 26 Urad_ele
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyXmax
# 78 PoyXmaxInst
# 79 PoyYmax
# 80 PoyYmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion            Dens_ele            Ntot_ele            Zavg_ele            Ukin_ele            Urad_ele             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyYmin         PoyYminInst             PoyXmax         PoyXmaxInst             PoyYmax         PoyYmaxInst
    4.3540252794e+01    2.9262107339e-02    7.4492072949e+00    2.5456838117e+02    2.4711917388e+02    2.1779941369e-02    0.0000000000e+00    0.0000000000e+00    2.5454660123e+02    5.5401362961e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.4709498704e+02    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    4.3976677854e-06    0.0000000000e+00    8.2426463793e+02    1.0689980000e+06   -1.0000000000e+00    2.1775543701e-02    0.0000000000e+00    2.1466762900e-01    1.2682569799e+02    2.0549165988e-06    2.3313695383e-06    2.4254805329e-06    1.2750622880e+02   -4.1106258148e-02          1089042682    4.1106258148e-02          1089042572   -1.2032865323e+00          1089040227    1.0114300936e+00          1089045028   -3.1238666510e-05          1857256536    3.2778049664e-05          1857310927   -3.3232834231e-05          1857249987    3.6280278782e-05          1089414947   -3.6930612151e-05         -1448664261    3.2280471919e-05          1857403298   -1.1972486048e+00          1089040228    1.0053660088e+00          1089045028   -9.6305556562e-05         -1448474030    8.8161450285e-05         -1448600108   -1.0151834759e-04         -1448642924    1.1571565895e-04         -1448551072   -1.1061284954e-04         -1448651211    9.5173651596e-05         -1448693757   -1.2715121273e-02          1857232448    1.4106307900e-02         -1448449089    2.4709498775e+02    1.1028813532e+01    0.0000000000e+00    0.0000000000e+00   -7.0945510793e-07    5.6022870332e-10    0.0000000000e+00    0.0000000000e+00
    4.7894278073e+01    1.5527836845e-02    5.9566655013e+00    3.8361206140e+02    3.7765539590e+02    2.1579178572e-02    0.0000000000e+00    0.0000000000e+00    3.8359048222e+02    5.5777356664e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.7763120910e+02    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    4.5904947448e-06    0.0000000000e+00    8.2426078262e+02    1.0689930000e+06   -1.0000000000e+00    2.1574588077e-02    0.0000000000e+00    3.7706784546e-01    1.9231234333e+02    1.9475802422e-06    2.3446741239e-06    2.4913978398e-06    1.9090106426e+02   -5.7579940236e-02          1089039681    5.7579940236e-02          1089039573   -1.2085260053e+00          1089046827    1.4324654650e+00          1089042028   -3.3795472157e-05         -1448648830    3.3905038281e-05         -1448550505   -3.3022862055e-05         -1448441805    3.8861607251e-05         -1448575080   -3.7322309733e-05         -1448663663    3.5115107556e-05          1857276833   -1.1960589949e+00          1089046828    1.4126956856e+00          1089042028   -9.8497587497e-05         -1448474030    8.7026639652e-05         -1448758010   -1.0184299199e-04         -1448642924    8.9832988319e-05          1857178439   -1.1081688565e-04         -1448651211    9.8240344522e-05          1947605023   -1.2828092658e-02         -1448561245    1.4313580560e-02         -1448484974    3.7763120982e+02    1.6721436861e+00    0.0000000000e+00    0.0000000000e+00   -7.1705755338e-07    9.7283039979e-10    0.0000000000e+00    0.0000000000e+00
    5.2248303353e+01    4.1479183113e-02    2.7191935753e+01    6.5555620224e+02    6.2836426649e+02    2.1476892930e-02    0.0000000000e+00    0.0000000000e+00    6.5553472535e+02    5.8772496432e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2834007999e+02    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    4.7358594184e-06    0.0000000000e+00    8.2425384305e+02    1.0689840000e+06   -1.0000000000e+00    2.1472157071e-02    0.0000000000e+00    5.9634417580e-01    3.2354251925e+02    1.9269521074e-06    2.3945354109e-06    2.5852585172e-06    3.3139585501e+02   -6.6928789600e-02          1089041374    6.6928789600e-02          1089041480   -1.6911781815e+00          1089043827    1.8078373997e+00          1089039627   -3.0517974403e-05         -1448644661    3.3394860775e-05          1857397941   -3.5611944294e-05          1857329025    3.7147232366e-05          1857552350   -3.4074495329e-05         -1448585876    3.8554436836e-05         -1448641039   -1.6591516719e+00          1089043828    1.9145831530e+00          1089039627   -9.0194257625e-05          1089388601    9.2916077400e-05         -1448758010   -9.3458806189e-05          1857400970    9.2926109339e-05         -1448559816   -1.0975213541e-04         -1448651211    9.9795910656e-05          1947605023   -1.3005574249e-02          1857599076    1.4278358722e-02         -1448484974    6.2834008073e+02    3.3550188441e+01    0.0000000000e+00    0.0000000000e+00   -7.3655463640e-07    1.9627865300e-09    0.0000000000e+00    0.0000000000e+00
    5.6602328632e+01    1.4730097783e-02    1.5560566303e+01    1.0563790228e+03    1.0408184565e+03    2.1526770289e-02    0.0000000000e+00    0.0000000000e+00    1.0563574961e+03    6.0276470054e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0407942702e+03    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    4.8927490970e-06    0.0000000000e+00    8.2424613243e+02    1.0689740000e+06   -1.0000000000e+00    2.1521877539e-02    0.0000000000e+00    9.1596770652e-01    5.3090314262e+02    1.9528545918e-06    2.3833716773e-06    2.5477343711e-06    5.2453837886e+02   -7.8965404797e-02          1089043280    7.8965404797e-02          1089043174   -2.3108965768e+00          1089040828    1.9859075729e+00          1089045628   -3.0200769002e-05          1857490956    3.1040415637e-05         -1448594859   -3.6889731149e-05         -1448516620    3.3358089628e-05          1857552350   -3.3817064196e-05         -1448723725    3.7522546785e-05         -1448713024   -2.2501976108e+00          1089041427    1.9331508544e+00          1089045628   -8.8616201452e-05         -1448743038    9.3278415625e-05         -1448451872   -9.5977549994e-05         -1448818582    9.2176290939e-05         -1448559816   -1.0763981136e-04         -1448651211    1.0003343416e-04          1947605023   -1.3369861064e-02          1857599076    1.4089970793e-02          1857235555    1.0407942710e+03    1.7844719145e+01    0.0000000000e+00    0.0000000000e+00   -7.6449544300e-07    1.7851411199e-09    0.0000000000e+00    0.0000000000e+00
    6.0956353912e+01    2.7804874737e-02    4.2860065929e+01    1.5414586951e+03    1.4985986291e+03    2.1685488692e-02    0.0000000000e+00    0.0000000000e+00    1.5414370096e+03    6.2935808029e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.4985744431e+03    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    5.0811590146e-06    0.0000000000e+00    8.2423687967e+02    1.0689620000e+06   -1.0000000000e+00    2.1680407533e-02    0.0000000000e+00    1.5274710038e+00    7.6633567306e+02    1.9985447220e-06    2.3590552975e-06    2.5048546601e-06    7.7357385866e+02   -1.0600921780e-01          1089040279    1.0600921780e-01          1089040175   -2.3147161406e+00          1089047427    2.6797855565e+00          1089042628   -3.2287622058e-05          1857560189    3.4530440288e-05         -1448582852   -3.2228041191e-05          1857335005    3.6236571265e-05         -1448519241   -4.0228817486e-05          1857384858    3.3151660352e-05          1857336801   -2.2646791102e+00          1089048028    2.6249177381e+00          1089043227   -1.0105009980e-04         -1448609741    9.4012222118e-05          1857253329   -1.0373011145e-04         -1448818582    1.0430508246e-04          1857662786   -1.0414594125e-04         -1448651211    1.0212750938e-04         -1448693756   -1.3481966699e-02          1857599076    1.4126892381e-02          1857235555    1.4985744439e+03    3.1248088808e+01    0.0000000000e+00    0.0000000000e+00   -7.9516978446e-07    1.8819352867e-09    0.0000000000e+00    0.0000000000e+00
    6.5310379191e+01    3.0976164347e-02    7.9374391754e+01    2.5624344856e+03    2.4830600938e+03    2.1855506954e-02    0.0000000000e+00    0.0000000000e+00    2.5624126301e+03    6.4405370022e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.4830359079e+03    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    5.2955638301e-06    0.0000000000e+00    8.2422994011e+02    1.0689530000e+06   -1.0000000000e+00    2.1850211390e-02    0.0000000000e+00    2.1898232148e+00    1.2748349078e+03    2.0005000817e-06    2.3744547721e-06    2.4778883951e-06    1.2853878922e+03   -1.2154980538e-01          1089041975    1.2154980538e-01          1089042079   -3.0853554467e+00          1089044428    3.5314821946e+00          1089039628   -3.3947373511e-05         -1448543142    3.5052163095e-05          1857275746   -3.4759582603e-05         -1448620957    4.1724145676e-05          1857552350   -3.6865672869e-05         -1448569410    3.4426492908e-05          1089452352   -3.0438855834e+00          1089045028    3.4881618387e+00          1089040228   -1.0718227479e-04         -1448609741    9.7655294897e-05          1857405971   -9.8279315113e-05         -1448818582    9.7961800738e-05          1857432169   -1.0442922221e-04         -1448468904    1.0709729068e-04         -1448693756   -1.3966143371e-02         -1448846723    1.4050842375e-02          1857235555    2.4830359087e+03    1.0875094705e+02    0.0000000000e+00    0.0000000000e+00   -8.3742844578e-07    3.1028204679e-09    0.0000000000e+00    0.0000000000e+00
    6.9664404470e+01    1.1464077302e-02    4.1585971868e+01    3.6275027439e+03    3.5859167720e+03    2.1953103789e-02    0.0000000000e+00    0.0000000000e+00    3.6274807908e+03    6.6262562842e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.5858925863e+03    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    5.5317610644e-06    0.0000000000e+00    8.2422454267e+02    1.0689460000e+06   -1.0000000000e+00    2.1947572028e-02    0.0000000000e+00    3.3864788837e+00    1.8243697339e+03    1.9490733279e-06    2.3385309485e-06    2.5181013304e-06    1.7997245712e+03   -1.5189657955e-01          1089039569    1.5189657955e-01          1089039685   -4.0161178474e+00          1089041428    3.5305355183e+00          1089046228   -3.4104253348e-05         -1448551548    2.8811122743e-05         -1448800612   -3.5306235981e-05         -1448502844    3.5651465550e-05          1857552350   -3.7768768604e-05         -1448569410    3.6126661979e-05          1089451752   -3.9947733709e+00          1089042028    3.5049355714e+00          1089046827   -9.3439872163e-05          1857345777    1.0452208504e-04          1857405971   -1.0335177792e-04         -1448661429    9.6308465226e-05         -1448707023   -1.0772831130e-04         -1448468904    1.0839947032e-04         -1448693756   -1.4639416340e-02         -1448846723    1.3857956610e-02          1857235555    3.5858925872e+03    1.0105253892e+01    0.0000000000e+00    0.0000000000e+00   -8.8419795572e-07    3.0910041656e-09    0.0000000000e+00    0.0000000000e+00
    7.4018429750e+01    3.4317333094e-02    1.8493971752e+02    5.3891051792e+03    5.2041654617e+03    2.1958386850e-02    0.0000000000e+00    0.0000000000e+00    5.3890832209e+03    6.7159318600e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.2041412761e+03    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    5.8054197230e-06    0.0000000000e+00    8.2422222948e+02    1.0689430000e+06   -1.0000000000e+00    2.1952581430e-02    0.0000000000e+00    5.0630024126e+00    2.6706317385e+03    1.9347280665e-06    2.4013410412e-06    2.4952025123e-06    2.7133884731e+03   -1.7823393930e-01          1089040878    1.7823393930e-01          1089040776   -4.1759220841e+00          1089039628    4.5386601179e+00          1089043228   -3.4097792399e-05         -1448604395    3.0407346640e-05          1857315346   -3.3938134450e-05          1947650025    3.6847322907e-05          1089415547   -3.6581150054e-05         -1448555084    3.5433937574e-05         -1448709532   -4.6471145330e+00          1089039627    4.5435345901e+00          1089043827   -9.5748986174e-05          1857180191    1.0813356149e-04          1857518189   -1.0152405280e-04         -1448850380    8.7998146843e-05         -1448525296   -1.0805742283e-04         -1448468904    1.0622804488e-04         -1448693756   -1.4944585969e-02         -1448846723    1.3560947866e-02          1857235555    5.2041412770e+03    1.9582434219e+02    0.0000000000e+00    0.0000000000e+00   -9.3035111852e-07    3.3431447058e-09    0.0000000000e+00    0.0000000000e+00
    7.8372455029e+01    1.7560360540e-02    1.4230302462e+02    8.1036505089e+03    7.9613474843e+03    2.1914204923e-02    0.0000000000e+00    0.0000000000e+00    8.1036285947e+03    6.9157758485e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.9613232988e+03    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    6.1491950859e-06    0.0000000000e+00    8.2421528991e+02    1.0689340000e+06   -1.0000000000e+00    2.1908055728e-02    0.0000000000e+00    6.9624572779e+00    4.0660553220e+03    1.9517188320e-06    2.3855001179e-06    2.5180182160e-06    4.0306108086e+03   -1.9978565890e-01          1089042577    1.9978565890e-01          1089042677   -5.0942083105e+00          1089045028    5.6970129682e+00          1089040227   -3.1683734341e-05         -1448604835    3.7682043297e-05          1857488575   -3.2624688868e-05         -1448622162    3.5887968290e-05          1857333772   -3.5881425343e-05         -1448562934    3.5693082857e-05          1089451751   -5.1351202332e+00          1089045628    5.7514569519e+00          1089040827   -8.8027353594e-05          1857410555    9.3491638527e-05          1857518189   -9.2540586129e-05          1857444337    8.7199851200e-05         -1448525296   -1.0544010133e-04         -1448468904    1.0193648562e-04         -1448693756   -1.4814239237e-02         -1448846723    1.3282797402e-02         -1448637441    7.9613232998e+03    1.7403180259e+02    0.0000000000e+00    0.0000000000e+00   -9.8825237924e-07    3.7283364268e-09    0.0000000000e+00    0.0000000000e+00
    8.2726480309e+01    1.8685271624e-02    2.0089814827e+02    1.0751684659e+04    1.0550786511e+04    2.1885235486e-02    0.0000000000e+00    0.0000000000e+00    1.0751662774e+04    6.9802157082e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.0550762325e+04    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    6.5921793987e-06    0.0000000000e+00    8.2421143460e+02    1.0689290000e+06   -1.0000000000e+00    2.1878643307e-02    0.0000000000e+00    1.0438173807e+01    5.3783124291e+03    1.9400266251e-06    2.4125131288e-06    2.5478966160e-06    5.3629121640e+03   -2.4717788090e-01          1089039577    2.4717788090e-01          1089039677   -6.3769899401e+00          1089042627    5.7169939041e+00          1089047428   -3.2331398761e-05         -1448685292    3.2357470299e-05          1857290634   -3.2944004858e-05          1857322416    3.3842772325e-05          1857680129   -3.4230345164e-05         -1448678710    3.4442517240e-05         -1448555607   -6.4202010541e+00          1089042628    5.7646299632e+00          1089047427   -8.7410631595e-05         -1448839075    9.0427191729e-05          1857436973   -9.2963601102e-05         -1448715876    9.1001649679e-05         -1448518549   -1.0088324185e-04         -1448468904    9.4399241860e-05         -1448693756   -1.4282111325e-02         -1448846723    1.3276517466e-02         -1448637441    1.0550762326e+04    9.0965297831e+01    0.0000000000e+00    0.0000000000e+00   -1.0501741228e-06    3.2070223898e-09    0.0000000000e+00    0.0000000000e+00
    8.7080505588e+01    2.9511804248e-02    4.6790782393e+02    1.5854937909e+04    1.5387030085e+04    2.1907319635e-02    0.0000000000e+00    0.0000000000e+00    1.5854916001e+04    7.2017737721e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.5387005900e+04    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    7.1377048699e-06    0.0000000000e+00    8.2420218184e+02    1.0689170000e+06   -1.0000000000e+00    2.1900181930e-02    0.0000000000e+00    1.4026563980e+01    7.8904983696e+03    1.9088521684e-06    2.4012609583e-06    2.5107073798e-06    7.9503910611e+03   -2.7377461823e-01          1089042082    2.7377461823e-01          1089041972   -7.8504645075e+00          1089039627    7.1187550973e+00          1089044428   -3.3956038419e-05         -1448807193    2.9577933698e-05         -1448844459   -3.5001595893e-05          1857329025    3.3459736228e-05         -1448625295   -3.5496221091e-05          1857417099    3.8245377962e-05         -1448709532   -7.8378147245e+00          1089039628    7.1187239472e+00          1089044427   -9.1342583646e-05          1857504870    9.2728664047e-05          1857436973   -9.1022740886e-05         -1448559110    9.0095672460e-05          1857214549   -9.4926541386e-05         -1448468904    9.3125998520e-05          1857350764   -1.4547933022e-02          1089346565    1.3441437532e-02          1089449336    1.5387005901e+04    5.7294174245e+02    0.0000000000e+00    0.0000000000e+00   -1.1043526707e-06    3.3038596335e-09    0.0000000000e+00    0.0000000000e+00
    9.1434530867e+01    1.0716811294e-02    2.2692037564e+02    2.1174243851e+04    2.0947323476e+04    2.1966890444e-02    0.0000000000e+00    0.0000000000e+00    2.1174221884e+04    7.3138563179e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0947299291e+04    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    7.7561653833e-06    0.0000000000e+00    8.2419832653e+02    1.0689120000e+06   -1.0000000000e+00    2.1959134279e-02    0.0000000000e+00    1.9167957761e+01    1.0660142009e+04    1.9009168470e-06    2.3485682054e-06    2.4247929092e-06    1.0494911911e+04   -3.0263098125e-01          1089043773    3.0263098125e-01          1089043881   -7.8938123329e+00          1089046227    8.6556115152e+00          1089041428   -3.0235364276e-05         -1448687060    3.1624431059e-05          1857524782   -3.4047824555e-05         -1448611976    3.6578822609e-05         -1448816340   -3.1619004123e-05          1089362363    3.6052006797e-05         -1448708885   -7.8423917606e+00          1089046228    8.5838579251e+00          1089041427   -9.7755742284e-05         -1448591304    9.6598574700e-05          1857341705   -1.0885512202e-04         -1448559110    1.0110259783e-04          1857589587   -8.7996512817e-05         -1448468904    9.4030340480e-05          1857350764   -1.5004443002e-02          1089346565    1.3548791190e-02          1089449336    2.0947299292e+04    1.0131152849e+02    0.0000000000e+00    0.0000000000e+00   -1.1591521772e-06    3.7417055340e-09    0.0000000000e+00    0.0000000000e+00
    9.5788556147e+01    2.5863802884e-02    7.2076298291e+02    2.7867633624e+04    2.7146870641e+04    2.2016393949e-02    0.0000000000e+00    0.0000000000e+00    2.7867611608e+04    7.4683521702e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.7146846456e+04    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    8.3980760032e-06    0.0000000000e+00    8.2419292909e+02    1.0689050000e+06   -1.0000000000e+00    2.2007995873e-02    0.0000000000e+00    2.6526204434e+01    1.3882058884e+04    1.9058925834e-06    2.2927672180e-06    2.3897633408e-06    1.3959026513e+04   -3.6151560266e-01          1089040773    3.6151560266e-01          1089040881   -9.4799396395e+00          1089043227    8.6966026669e+00          1089048027   -2.9131511476e-05         -1448638605    3.0559531857e-05         -1448590410   -3.6997765730e-05          1857341600    3.3531232263e-05          1089448534   -4.1222578994e-05         -1448584676    3.7754788725e-05         -1448588136   -9.3400046948e+00          1089043227    8.5821348615e+00          1089048027   -9.5894967715e-05         -1448591304    1.0320711902e-04          1947591247   -1.0728485441e-04         -1448559110    1.0737053303e-04          1857589587   -8.7243260281e-05          1857680128    9.3742215139e-05          1857350764   -1.5087336537e-02          1089346565    1.3580246590e-02          1089449336    2.7146846457e+04    6.0393271132e+02    0.0000000000e+00    0.0000000000e+00   -1.2009561471e-06    1.9992650126e-09    0.0000000000e+00    0.0000000000e+00
    1.0014258143e+02    1.9145101756e-02    7.3658615085e+02    3.8473869725e+04    3.7737283574e+04    2.2014817393e-02    0.0000000000e+00    0.0000000000e+00    3.8473847711e+04    7.6347992790e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.7737259390e+04    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    9.0181837087e-06    0.0000000000e+00    8.2418676059e+02    1.0688970000e+06   -1.0000000000e+00    2.2005799210e-02    0.0000000000e+00    3.3442706290e+01    1.9280447028e+04    1.9083405411e-06    2.3127080150e-06    2.4583676126e-06    1.9159957970e+04   -3.9260643908e-01          1089042680    3.9260643908e-01          1089042574   -1.1116650172e+01          1089040228    1.0315466028e+01          1089045028   -2.8518220820e-05          1857524127    3.0458094128e-05         -1448828082   -3.2658751936e-05          1857435695    3.6813324223e-05          1857680129   -3.6239688604e-05         -1448667491    3.2522619807e-05          1857336803   -1.0861003353e+01          1089040227    1.0095175433e+01          1089045028   -9.9376133983e-05         -1448482382    9.8010754381e-05          1857262451   -9.4942916318e-05         -1448732702    1.0616330703e-04          1857316304   -8.5806137632e-05          1857680128    9.2427403776e-05          1857350764   -1.4840542912e-02          1089346565    1.3532720631e-02          1089449336    3.7737259391e+04    8.5631077233e+02    0.0000000000e+00    0.0000000000e+00   -1.2431558613e-06    2.5427593692e-09    0.0000000000e+00    0.0000000000e+00
    1.0449660671e+02    1.2979534521e-02    6.1525615520e+02    4.7402020019e+04    4.6786763864e+04    2.1959729969e-02    0.0000000000e+00    0.0000000000e+00    4.7401998059e+04    7.8368036946e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    4.6786739679e+04    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    9.5947753755e-06    0.0000000000e+00    8.2418136315e+02    1.0688900000e+06   -1.0000000000e+00    2.1950135194e-02    0.0000000000e+00    4.4831546679e+01    2.3809887889e+04    1.9290526120e-06    2.2628468979e-06    2.4418450622e-06    2.3547278616e+04   -4.5271061808e-01          1089039680    4.5271061808e-01          1089039574   -1.1150481198e+01          1089046827    1.1947704429e+01          1089042027   -2.9549292636e-05          1857433511    2.9632620589e-05         -1448572068   -3.3509959738e-05         -1448680735    3.5154941474e-05         -1448804084   -3.5548228035e-05          1857618337    3.2961519245e-05         -1448728107   -1.0855529571e+01          1089047427    1.1650642436e+01          1089042628   -1.0089437558e-04          1857282977    9.5891584541e-05          1857298331   -1.0180662921e-04         -1448511211    1.0222441229e-04          1857316304   -8.4760000443e-05         -1448596018    9.0633883415e-05          1857358388   -1.4470066302e-02          1089361217    1.3549149468e-02          1857394498    4.6786739680e+04    1.2396496426e+02    0.0000000000e+00    0.0000000000e+00   -1.2776198285e-06    2.0278899906e-09    0.0000000000e+00    0.0000000000e+00
    1.0885063198e+02    2.5239375297e-02    1.5663744711e+03    6.2060746461e+04    6.0494371990e+04    2.1886841138e-02    0.0000000000e+00    0.0000000000e+00    6.2060724574e+04    7.9615991503e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.0494347805e+04    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    1.0133407987e-05    0.0000000000e+00    8.2417750783e+02    1.0688850000e+06   -1.0000000000e+00    2.1876707730e-02    0.0000000000e+00    5.6481341356e+01    3.0954810577e+04    1.8977546006e-06    2.3388074203e-06    2.4732578596e-06    3.1049432649e+04   -4.8259514914e-01          1089041375    4.8259514914e-01          1089041479   -1.2756115509e+01          1089043827    1.2764062138e+01          1089039627   -2.8990117814e-05         -1448632322    3.0420810644e-05          1857342265   -3.7444041907e-05          1857436317    3.6780382394e-05          1857680129   -3.5991910365e-05         -1448504719    3.3958387346e-05          1089451752   -1.2522614566e+01          1089044427    1.3286698771e+01          1089039628   -9.7622816105e-05         -1448472508    9.2447719879e-05         -1448607210   -1.1434481197e-04          1857305697    1.0692069444e-04          1857196403   -8.6543645158e-05         -1448596018    9.1008917054e-05          1857358388   -1.5141518882e-02          1089361217    1.3551717143e-02          1089433003    6.0494347807e+04    1.6222732003e+03    0.0000000000e+00    0.0000000000e+00   -1.3144579199e-06    2.1936150592e-09    0.0000000000e+00    0.0000000000e+00
    1.1320465726e+02    1.1480662540e-02    8.9364907885e+02    7.7839504097e+04    7.6945855019e+04    2.1842622751e-02    0.0000000000e+00    0.0000000000e+00    7.7839482255e+04    8.1538761830e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    7.6945830834e+04    0.0000000000e+00    0.0000000000e+00    8.2442039263e+02    1.0692000000e+06    1.0000000000e+00    1.0654682971e-05    0.0000000000e+00    8.2417133933e+02    1.0688770000e+06   -1.0000000000e+00    2.1831968068e-02    0.0000000000e+00    6.9490805104e+01    3.9177530433e+04    1.8767291884e-06    2.3438352427e-06    2.4544008998e-06    3.8592461010e+04   -5.1128544513e-01          1089043279    5.1128544513e-01          1089043175   -1.4248881931e+01          1089040828    1.3530463768e+01          1089045627   -2.8576115341e-05          1857422738    3.5314723732e-05         -1448723911   -3.4051950680e-05         -1448584143    3.4051385269e-05          1857680729   -3.5026460763e-05         -1448669813    3.7581936058e-05         -1448709532   -1.4105282721e+01          1089041427    1.3370915293e+01          1089046227   -8.8358019288e-05          1857241485    9.4838228361e-05          1857468122   -1.3010730600e-04          1857305697    1.0024625170e-04          1857196403   -8.7021301414e-05         -1448596018    9.0075043617e-05         -1448460120   -1.5493488030e-02          1089361217    1.3821739021e-02          1089433003    7.6945830836e+04    5.5859487039e+02    0.0000000000e+00    0.0000000000e+00   -1.3389101526e-06    1.2340848291e-09    0.0000000000e+00    0.0000000000e+00
